"","X1","X2","X3"
"14858",74767,"not default",NA
"14859",74771,"not default",NA
"14860",74774,"not default",NA
"14861",74775,"not default",NA
"14862",74779,"not default",NA
"14863",74783,"not default",NA
"14864",74786,"not default",NA
"14865",74789,"not default",NA
"14866",74792,"not default",NA
"14867",74796,"not default",NA
"14868",74806,"not default",NA
"14869",74807,"not default",NA
"14870",74812,"not default",NA
"14871",74814,"not default",NA
"14872",74818,"not default",NA
"14873",74830,"not default",NA
"14874",74834,"not default",NA
"14875",74837,"not default",NA
"14876",74840,"not default",NA
"14877",74841,"not default",NA
"14878",74843,"not default",NA
"14879",74847,"not default",NA
"14880",74856,"not default",NA
"14881",74863,"not default",NA
"14882",74869,"not default",NA
"14883",74874,"not default",NA
"14884",74880,"not default",NA
"14885",74882,"not default",NA
"14886",74886,"not default",NA
"14887",74888,"not default",NA
"14888",74889,"not default",NA
"14889",74899,"not default",NA
"14890",74902,"not default",NA
"14891",74905,"not default",NA
"14892",74908,"not default",NA
"14893",74925,"not default",NA
"14894",74931,"not default",NA
"14895",74940,"not default",NA
"14896",74946,"not default",NA
"14897",74948,"not default",NA
"14898",74969,"not default",NA
"14899",74971,"not default",NA
"14900",74972,"not default",NA
"14901",74974,"not default",NA
"14902",74990,"not default",NA
"14903",74993,"not default",NA
"14904",75000,"not default",NA
"14905",75001,"not default",NA
"14906",75004,"not default",NA
"14907",75010,"not default",NA
"14908",75017,"not default",NA
"14909",75020,"not default",NA
"14910",75021,"not default",NA
"14911",75022,"not default",NA
"14912",75023,"not default",NA
"14913",75037,"not default",NA
"14914",75039,"not default",NA
"14915",75044,"not default",NA
"14916",75047,"not default",NA
"14917",75065,"not default",NA
"14918",75067,"not default",NA
"14919",75069,"not default",NA
"14920",75070,"not default",NA
"14921",75072,"not default",NA
"14922",75075,"not default",NA
"14923",75078,"not default",NA
"14924",75079,"not default",NA
"14925",75080,"not default",NA
"14926",75083,"not default",NA
"14927",75085,"not default",NA
"14928",75093,"not default",NA
"14929",75095,"not default",NA
"14930",75096,"not default",NA
"14931",75099,"not default",NA
"14932",75101,"not default",NA
"14933",75106,"not default",NA
"14934",75108,"not default",NA
"14935",75109,"not default",NA
"14936",75110,"not default",NA
"14937",75113,"not default",NA
"14938",75121,"not default",NA
"14939",75125,"not default",NA
"14940",75128,"not default",NA
"14941",75129,"not default",NA
"14942",75131,"not default",NA
"14943",75138,"not default",NA
"14944",75142,"not default",NA
"14945",75151,"not default",NA
"14946",75156,"not default",NA
"14947",75158,"not default",NA
"14948",75160,"not default",NA
"14949",75161,"not default",NA
"14950",75162,"not default",NA
"14951",75164,"not default",NA
"14952",75166,"not default",NA
"14953",75171,"not default",NA
"14954",75173,"not default",NA
"14955",75189,"not default",NA
"14956",75197,"not default",NA
"14957",75206,"not default",NA
"14958",75208,"not default",NA
"14959",75211,"not default",NA
"14960",75213,"not default",NA
"14961",75214,"not default",NA
"14962",75232,"not default",NA
"14963",75235,"not default",NA
"14964",75238,"not default",NA
"14965",75265,"not default",NA
"14966",75270,"not default",NA
"14967",75277,"not default",NA
"14968",75278,"not default",NA
"14969",75286,"not default",NA
"14970",75287,"not default",NA
"14971",75299,"not default",NA
"14972",75305,"not default",NA
"14973",75306,"not default",NA
"14974",75310,"not default",NA
"14975",75311,"not default",NA
"14976",75312,"not default",NA
"14977",75314,"not default",NA
"14978",75316,"not default",NA
"14979",75318,"not default",NA
"14980",75332,"not default",NA
"14981",75348,"not default",NA
"14982",75350,"not default",NA
"14983",75359,"not default",NA
"14984",75363,"not default",NA
"14985",75365,"not default",NA
"14986",75377,"not default",NA
"14987",75384,"not default",NA
"14988",75388,"not default",NA
"14989",75389,"not default",NA
"14990",75400,"not default",NA
"14991",75401,"not default",NA
"14992",75402,"not default",NA
"14993",75407,"not default",NA
"14994",75409,"not default",NA
"14995",75413,"not default",NA
"14996",75418,"not default",NA
"14997",75428,"not default",NA
"14998",75431,"not default",NA
"14999",75432,"not default",NA
"15000",75435,"not default",NA
"15001",75438,"not default",NA
"15002",75442,"not default",NA
"15003",75451,"not default",NA
"15004",75457,"not default",NA
"15005",75459,"not default",NA
"15006",75461,"not default",NA
"15007",75462,"not default",NA
"15008",75464,"not default",NA
"15009",75469,"not default",NA
"15010",75470,"not default",NA
"15011",75476,"not default",NA
"15012",75477,"not default",NA
"15013",75478,"not default",NA
"15014",75479,"not default",NA
"15015",75483,"not default",NA
"15016",75485,"not default",NA
"15017",75488,"not default",NA
"15018",75491,"not default",NA
"15019",75492,"not default",NA
"15020",75495,"not default",NA
"15021",75499,"not default",NA
"15022",75503,"not default",NA
"15023",75504,"not default",NA
"15024",75506,"not default",NA
"15025",75516,"not default",NA
"15026",75519,"not default",NA
"15027",75521,"not default",NA
"15028",75522,"not default",NA
"15029",75528,"not default",NA
"15030",75530,"not default",NA
"15031",75533,"not default",NA
"15032",75536,"not default",NA
"15033",75540,"not default",NA
"15034",75542,"not default",NA
"15035",75548,"not default",NA
"15036",75556,"not default",NA
"15037",75562,"not default",NA
"15038",75564,"not default",NA
"15039",75568,"not default",NA
"15040",75577,"not default",NA
"15041",75581,"not default",NA
"15042",75590,"not default",NA
"15043",75594,"not default",NA
"15044",75602,"not default",NA
"15045",75604,"not default",NA
"15046",75608,"not default",NA
"15047",75614,"not default",NA
"15048",75615,"not default",NA
"15049",75622,"not default",NA
"15050",75626,"not default",NA
"15051",75640,"not default",NA
"15052",75650,"not default",NA
"15053",75654,"not default",NA
"15054",75657,"not default",NA
"15055",75661,"not default",NA
"15056",75665,"not default",NA
"15057",75667,"not default",NA
"15058",75670,"not default",NA
"15059",75672,"not default",NA
"15060",75674,"not default",NA
"15061",75679,"not default",NA
"15062",75681,"not default",NA
"15063",75682,"not default",NA
"15064",75685,"not default",NA
"15065",75695,"not default",NA
"15066",75708,"not default",NA
"15067",75711,"not default",NA
"15068",75716,"not default",NA
"15069",75724,"not default",NA
"15070",75727,"not default",NA
"15071",75736,"not default",NA
"15072",75737,"not default",NA
"15073",75743,"not default",NA
"15074",75744,"not default",NA
"15075",75749,"not default",NA
"15076",75755,"not default",NA
"15077",75757,"not default",NA
"15078",75759,"not default",NA
"15079",75768,"not default",NA
"15080",75778,"not default",NA
"15081",75783,"not default",NA
"15082",75787,"not default",NA
"15083",75809,"not default",NA
"15084",75813,"not default",NA
"15085",75831,"not default",NA
"15086",75835,"not default",NA
"15087",75836,"not default",NA
"15088",75839,"not default",NA
"15089",75841,"not default",NA
"15090",75849,"not default",NA
"15091",75856,"not default",NA
"15092",75857,"not default",NA
"15093",75863,"not default",NA
"15094",75864,"not default",NA
"15095",75869,"not default",NA
"15096",75876,"not default",NA
"15097",75880,"not default",NA
"15098",75889,"not default",NA
"15099",75890,"not default",NA
"15100",75895,"not default",NA
"15101",75897,"not default",NA
"15102",75898,"not default",NA
"15103",75902,"not default",NA
"15104",75903,"not default",NA
"15105",75906,"not default",NA
"15106",75907,"not default",NA
"15107",75925,"not default",NA
"15108",75936,"not default",NA
"15109",75955,"not default",NA
"15110",75957,"not default",NA
"15111",75962,"not default",NA
"15112",75964,"not default",NA
"15113",75974,"not default",NA
"15114",75979,"not default",NA
"15115",75990,"not default",NA
"15116",75991,"not default",NA
"15117",75994,"not default",NA
"15118",75999,"not default",NA
"15119",76000,"not default",NA
"15120",76005,"not default",NA
"15121",76009,"not default",NA
"15122",76016,"not default",NA
"15123",76019,"not default",NA
"15124",76023,"not default",NA
"15125",76028,"not default",NA
"15126",76031,"not default",NA
"15127",76033,"not default",NA
"15128",76036,"not default",NA
"15129",76037,"not default",NA
"15130",76039,"not default",NA
"15131",76047,"not default",NA
"15132",76056,"not default",NA
"15133",76057,"not default",NA
"15134",76058,"not default",NA
"15135",76059,"not default",NA
"15136",76062,"not default",NA
"15137",76066,"not default",NA
"15138",76067,"not default",NA
"15139",76070,"not default",NA
"15140",76072,"not default",NA
"15141",76083,"not default",NA
"15142",76089,"not default",NA
"15143",76090,"not default",NA
"15144",76093,"not default",NA
"15145",76094,"not default",NA
"15146",76099,"not default",NA
"15147",76107,"not default",NA
"15148",76109,"not default",NA
"15149",76112,"not default",NA
"15150",76139,"not default",NA
"15151",76143,"not default",NA
"15152",76145,"not default",NA
"15153",76146,"not default",NA
"15154",76148,"not default",NA
"15155",76152,"not default",NA
"15156",76155,"not default",NA
"15157",76168,"not default",NA
"15158",76182,"not default",NA
"15159",76186,"not default",NA
"15160",76191,"not default",NA
"15161",76196,"not default",NA
"15162",76199,"not default",NA
"15163",76201,"not default",NA
"15164",76205,"not default",NA
"15165",76206,"not default",NA
"15166",76207,"not default",NA
"15167",76209,"not default",NA
"15168",76210,"not default",NA
"15169",76226,"not default",NA
"15170",76231,"not default",NA
"15171",76234,"not default",NA
"15172",76273,"not default",NA
"15173",76283,"not default",NA
"15174",76292,"not default",NA
"15175",76303,"not default",NA
"15176",76306,"default",2009-07-01
"15177",76309,"default",2009-07-01
"15178",76314,"not default",NA
"15179",76320,"not default",NA
"15180",76333,"not default",NA
"15181",76335,"not default",NA
"15182",76351,"not default",NA
"15183",76357,"not default",NA
"15184",76366,"not default",NA
"15185",76377,"not default",NA
"15186",76378,"not default",NA
"15187",76380,"not default",NA
"15188",76382,"not default",NA
"15189",76384,"not default",NA
"15190",76394,"not default",NA
"15191",76396,"not default",NA
"15192",76399,"not default",NA
"15193",76400,"not default",NA
"15194",76403,"not default",NA
"15195",76404,"not default",NA
"15196",76406,"not default",NA
"15197",76408,"not default",NA
"15198",76415,"not default",NA
"15199",76418,"not default",NA
"15200",76419,"not default",NA
"15201",76430,"not default",NA
"15202",76431,"not default",NA
"15203",76432,"not default",NA
"15204",76440,"not default",NA
"15205",76442,"not default",NA
"15206",76443,"not default",NA
"15207",76473,"not default",NA
"15208",76491,"not default",NA
"15209",76498,"not default",NA
"15210",76500,"not default",NA
"15211",76504,"not default",NA
"15212",76507,"not default",NA
"15213",76511,"not default",NA
"15214",76514,"not default",NA
"15215",76515,"not default",NA
"15216",76516,"not default",NA
"15217",76518,"not default",NA
"15218",76523,"not default",NA
"15219",76524,"not default",NA
"15220",76530,"not default",NA
"15221",76533,"not default",NA
"15222",76546,"not default",NA
"15223",76548,"not default",NA
"15224",76550,"not default",NA
"15225",76551,"not default",NA
"15226",76566,"not default",NA
"15227",76570,"not default",NA
"15228",76572,"not default",NA
"15229",76577,"not default",NA
"15230",76583,"not default",NA
"15231",76585,"not default",NA
"15232",76591,"not default",NA
"15233",76597,"not default",NA
"15234",76599,"not default",NA
"15235",76608,"not default",NA
"15236",76610,"not default",NA
"15237",76614,"not default",NA
"15238",76618,"not default",NA
"15239",76621,"not default",NA
"15240",76624,"not default",NA
"15241",76629,"not default",NA
"15242",76632,"not default",NA
"15243",76657,"not default",NA
"15244",76658,"not default",NA
"15245",76665,"not default",NA
"15246",76666,"not default",NA
"15247",76671,"not default",NA
"15248",76672,"not default",NA
"15249",76673,"not default",NA
"15250",76683,"not default",NA
"15251",76688,"not default",NA
"15252",76690,"not default",NA
"15253",76713,"not default",NA
"15254",76715,"not default",NA
"15255",76734,"not default",NA
"15256",76752,"not default",NA
